"","id","label"
"1",1,"abwiki"
"2",2,"acewiki"
"3",3,"adywiki"
"4",4,"afwiki"
"5",5,"akwiki"
"6",6,"alswiki"
"7",7,"amwiki"
"8",8,"angwiki"
"9",9,"anwiki"
"10",10,"arcwiki"
"11",11,"arwiki"
"12",12,"arwikibooks"
"13",13,"arwikinews"
"14",14,"arwikiquote"
"15",15,"arwikisource"
"16",16,"arzwiki"
"17",17,"astwiki"
"18",18,"aswiki"
"19",19,"atjwiki"
"20",20,"avwiki"
"21",21,"aywiki"
"22",22,"azbwiki"
"23",23,"azwiki"
"24",24,"azwikibooks"
"25",25,"azwikiquote"
"26",26,"azwikisource"
"27",27,"barwiki"
"28",28,"bat_smgwiki"
"29",29,"bawiki"
"30",30,"bclwiki"
"31",31,"be_x_oldwiki"
"32",32,"bewiki"
"33",33,"bewikiquote"
"34",34,"bgwiki"
"35",35,"bgwikibooks"
"36",36,"bgwikinews"
"37",37,"bgwikiquote"
"38",38,"bhwiki"
"39",39,"biwiki"
"40",40,"bjnwiki"
"41",41,"bmwiki"
"42",42,"bnwiki"
"43",43,"bnwikibooks"
"44",44,"bowiki"
"45",45,"bpywiki"
"46",46,"brwiki"
"47",47,"brwikisource"
"48",48,"bswiki"
"49",49,"bswikinews"
"50",50,"bswikiquote"
"51",51,"bugwiki"
"52",52,"bxrwiki"
"53",53,"cawiki"
"54",54,"cawikinews"
"55",55,"cawikiquote"
"56",56,"cawikisource"
"57",57,"cbk_zamwiki"
"58",58,"cdowiki"
"59",59,"cebwiki"
"60",60,"cewiki"
"61",61,"chrwiki"
"62",62,"chwiki"
"63",63,"chywiki"
"64",64,"ckbwiki"
"65",65,"commonswiki"
"66",66,"cowiki"
"67",67,"crhwiki"
"68",68,"crwiki"
"69",69,"csbwiki"
"70",70,"cswiki"
"71",71,"cswikibooks"
"72",72,"cswikinews"
"73",73,"cswikiquote"
"74",74,"cswikisource"
"75",75,"cuwiki"
"76",76,"cvwiki"
"77",77,"cywiki"
"78",78,"dawiki"
"79",79,"dawikiquote"
"80",80,"dewiki"
"81",81,"dewikibooks"
"82",82,"dewikinews"
"83",83,"dewikiquote"
"84",84,"dewikisource"
"85",85,"dewikivoyage"
"86",86,"dinwiki"
"87",87,"diqwiki"
"88",88,"dsbwiki"
"89",89,"dtywiki"
"90",90,"dvwiki"
"91",91,"dzwiki"
"92",92,"eewiki"
"93",93,"elwiki"
"94",94,"elwikibooks"
"95",95,"elwikinews"
"96",96,"elwikiquote"
"97",97,"elwikivoyage"
"98",98,"emlwiki"
"99",99,"enwiki"
"100",100,"enwikibooks"
"101",101,"enwikinews"
"102",102,"enwikiquote"
"103",103,"enwikisource"
"104",104,"enwikivoyage"
"105",105,"eowiki"
"106",106,"eowikinews"
"107",107,"eowikiquote"
"108",108,"eowikisource"
"109",109,"eswiki"
"110",110,"eswikibooks"
"111",111,"eswikinews"
"112",112,"eswikiquote"
"113",113,"eswikisource"
"114",114,"eswikivoyage"
"115",115,"etwiki"
"116",116,"etwikiquote"
"117",117,"euwiki"
"118",118,"extwiki"
"119",119,"fawiki"
"120",120,"fawikinews"
"121",121,"fawikiquote"
"122",122,"fawikivoyage"
"123",123,"ffwiki"
"124",124,"fiu_vrowiki"
"125",125,"fiwiki"
"126",126,"fiwikibooks"
"127",127,"fiwikinews"
"128",128,"fiwikiquote"
"129",129,"fiwikivoyage"
"130",130,"fjwiki"
"131",131,"fowiki"
"132",132,"frpwiki"
"133",133,"frrwiki"
"134",134,"frwiki"
"135",135,"frwikibooks"
"136",136,"frwikinews"
"137",137,"frwikiquote"
"138",138,"frwikisource"
"139",139,"frwikivoyage"
"140",140,"furwiki"
"141",141,"fywiki"
"142",142,"gagwiki"
"143",143,"ganwiki"
"144",144,"gawiki"
"145",145,"gdwiki"
"146",146,"glkwiki"
"147",147,"glwiki"
"148",148,"glwikibooks"
"149",149,"glwikiquote"
"150",150,"glwikisource"
"151",151,"gnwiki"
"152",152,"gomwiki"
"153",153,"gotwiki"
"154",154,"guwiki"
"155",155,"guwikiquote"
"156",156,"guwikisource"
"157",157,"gvwiki"
"158",158,"hakwiki"
"159",159,"hawiki"
"160",160,"hawwiki"
"161",161,"hewiki"
"162",162,"hewikibooks"
"163",163,"hewikinews"
"164",164,"hewikiquote"
"165",165,"hewikisource"
"166",166,"hewikivoyage"
"167",167,"hifwiki"
"168",168,"hiwiki"
"169",169,"hiwikiquote"
"170",170,"hrwiki"
"171",171,"hrwikibooks"
"172",172,"hrwikiquote"
"173",173,"hsbwiki"
"174",174,"htwiki"
"175",175,"huwiki"
"176",176,"huwikibooks"
"177",177,"huwikinews"
"178",178,"huwikiquote"
"179",179,"huwikisource"
"180",180,"hywiki"
"181",181,"hywikiquote"
"182",182,"iawiki"
"183",183,"idwiki"
"184",184,"idwikibooks"
"185",185,"iewiki"
"186",186,"igwiki"
"187",187,"iiwiki"
"188",188,"ikwiki"
"189",189,"ilowiki"
"190",190,"iowiki"
"191",191,"iswiki"
"192",192,"iswikibooks"
"193",193,"itwiki"
"194",194,"itwikibooks"
"195",195,"itwikinews"
"196",196,"itwikiquote"
"197",197,"itwikisource"
"198",198,"itwikivoyage"
"199",199,"iuwiki"
"200",200,"jamwiki"
"201",201,"jawiki"
"202",202,"jawikibooks"
"203",203,"jawikinews"
"204",204,"jawikiquote"
"205",205,"jbowiki"
"206",206,"jvwiki"
"207",207,"kaawiki"
"208",208,"kabwiki"
"209",209,"kawiki"
"210",210,"kawikibooks"
"211",211,"kbdwiki"
"212",212,"kbpwiki"
"213",213,"kgwiki"
"214",214,"kiwiki"
"215",215,"kkwiki"
"216",216,"klwiki"
"217",217,"kmwiki"
"218",218,"knwiki"
"219",219,"knwikiquote"
"220",220,"koiwiki"
"221",221,"kowiki"
"222",222,"kowikinews"
"223",223,"kowikiquote"
"224",224,"krcwiki"
"225",225,"kshwiki"
"226",226,"kswiki"
"227",227,"kuwiki"
"228",228,"kuwikiquote"
"229",229,"kvwiki"
"230",230,"kwwiki"
"231",231,"kywiki"
"232",232,"ladwiki"
"233",233,"lawiki"
"234",234,"lawikiquote"
"235",235,"lbewiki"
"236",236,"lbwiki"
"237",237,"lezwiki"
"238",238,"lgwiki"
"239",239,"lijwiki"
"240",240,"liwiki"
"241",241,"lmowiki"
"242",242,"lnwiki"
"243",243,"lowiki"
"244",244,"lrcwiki"
"245",245,"ltgwiki"
"246",246,"ltwiki"
"247",247,"ltwikiquote"
"248",248,"lvwiki"
"249",249,"maiwiki"
"250",250,"map_bmswiki"
"251",251,"mdfwiki"
"252",252,"mediawikiwiki"
"253",253,"metawiki"
"254",254,"mgwiki"
"255",255,"mhrwiki"
"256",256,"mhwiki"
"257",257,"minwiki"
"258",258,"miwiki"
"259",259,"mkwiki"
"260",260,"mkwikibooks"
"261",261,"mlwiki"
"262",262,"mlwikiquote"
"263",263,"mnwiki"
"264",264,"mowiki"
"265",265,"mrjwiki"
"266",266,"mrwiki"
"267",267,"mswiki"
"268",268,"mswikibooks"
"269",269,"mtwiki"
"270",270,"mwlwiki"
"271",271,"myvwiki"
"272",272,"mywiki"
"273",273,"mznwiki"
"274",274,"nahwiki"
"275",275,"napwiki"
"276",276,"nawiki"
"277",277,"nds_nlwiki"
"278",278,"ndswiki"
"279",279,"newiki"
"280",280,"newwiki"
"281",281,"ngwiki"
"282",282,"nlwiki"
"283",283,"nlwikibooks"
"284",284,"nlwikinews"
"285",285,"nlwikiquote"
"286",286,"nlwikisource"
"287",287,"nlwikivoyage"
"288",288,"nnwiki"
"289",289,"nnwikiquote"
"290",290,"novwiki"
"291",291,"nowiki"
"292",292,"nowikibooks"
"293",293,"nowikinews"
"294",294,"nowikiquote"
"295",295,"nowikisource"
"296",296,"nrmwiki"
"297",297,"nsowiki"
"298",298,"nvwiki"
"299",299,"nywiki"
"300",300,"ocwiki"
"301",301,"olowiki"
"302",302,"omwiki"
"303",303,"orwiki"
"304",304,"oswiki"
"305",305,"pagwiki"
"306",306,"pamwiki"
"307",307,"papwiki"
"308",308,"pawiki"
"309",309,"pcdwiki"
"310",310,"pdcwiki"
"311",311,"pflwiki"
"312",312,"pihwiki"
"313",313,"piwiki"
"314",314,"plwiki"
"315",315,"plwikibooks"
"316",316,"plwikinews"
"317",317,"plwikiquote"
"318",318,"plwikisource"
"319",319,"plwikivoyage"
"320",320,"pmswiki"
"321",321,"pnbwiki"
"322",322,"pntwiki"
"323",323,"pswiki"
"324",324,"ptwiki"
"325",325,"ptwikibooks"
"326",326,"ptwikinews"
"327",327,"ptwikiquote"
"328",328,"ptwikisource"
"329",329,"ptwikivoyage"
"330",330,"quwiki"
"331",331,"rmwiki"
"332",332,"rmywiki"
"333",333,"rnwiki"
"334",334,"roa_rupwiki"
"335",335,"roa_tarawiki"
"336",336,"rowiki"
"337",337,"rowikibooks"
"338",338,"rowikinews"
"339",339,"rowikiquote"
"340",340,"rowikisource"
"341",341,"rowikivoyage"
"342",342,"ruewiki"
"343",343,"ruwiki"
"344",344,"ruwikibooks"
"345",345,"ruwikinews"
"346",346,"ruwikiquote"
"347",347,"ruwikisource"
"348",348,"ruwikivoyage"
"349",349,"rwwiki"
"350",350,"sahwiki"
"351",351,"sawiki"
"352",352,"scnwiki"
"353",353,"scowiki"
"354",354,"scwiki"
"355",355,"sdwiki"
"356",356,"sewiki"
"357",357,"sgwiki"
"358",358,"shwiki"
"359",359,"simplewiki"
"360",360,"simplewikiquote"
"361",361,"siwiki"
"362",362,"skwiki"
"363",363,"skwikiquote"
"364",364,"slwiki"
"365",365,"slwikiquote"
"366",366,"smwiki"
"367",367,"snwiki"
"368",368,"sowiki"
"369",369,"specieswiki"
"370",370,"sqwiki"
"371",371,"sqwikibooks"
"372",372,"sqwikinews"
"373",373,"sqwikiquote"
"374",374,"srnwiki"
"375",375,"srwiki"
"376",376,"srwikinews"
"377",377,"srwikiquote"
"378",378,"sswiki"
"379",379,"stqwiki"
"380",380,"stwiki"
"381",381,"suwiki"
"382",382,"svwiki"
"383",383,"svwikibooks"
"384",384,"svwikinews"
"385",385,"svwikiquote"
"386",386,"svwikivoyage"
"387",387,"swwiki"
"388",388,"szlwiki"
"389",389,"tawiki"
"390",390,"tawikibooks"
"391",391,"tawikinews"
"392",392,"tcywiki"
"393",393,"test2wiki"
"394",394,"testwiki"
"395",395,"testwikidatawiki"
"396",396,"tetwiki"
"397",397,"tewiki"
"398",398,"tewikiquote"
"399",399,"tgwiki"
"400",400,"thwiki"
"401",401,"thwikinews"
"402",402,"thwikiquote"
"403",403,"tiwiki"
"404",404,"tkwiki"
"405",405,"tlwiki"
"406",406,"tnwiki"
"407",407,"towiki"
"408",408,"tpiwiki"
"409",409,"trwiki"
"410",410,"trwikibooks"
"411",411,"trwikinews"
"412",412,"trwikiquote"
"413",413,"tswiki"
"414",414,"ttwiki"
"415",415,"tumwiki"
"416",416,"twwiki"
"417",417,"tyvwiki"
"418",418,"tywiki"
"419",419,"udmwiki"
"420",420,"ugwiki"
"421",421,"ukwiki"
"422",422,"ukwikinews"
"423",423,"ukwikiquote"
"424",424,"ukwikisource"
"425",425,"ukwikivoyage"
"426",426,"urwiki"
"427",427,"urwikiquote"
"428",428,"uzwiki"
"429",429,"vecwiki"
"430",430,"vecwikisource"
"431",431,"vepwiki"
"432",432,"vewiki"
"433",433,"viwiki"
"434",434,"viwikibooks"
"435",435,"viwikiquote"
"436",436,"viwikivoyage"
"437",437,"vlswiki"
"438",438,"vowiki"
"439",439,"warwiki"
"440",440,"wawiki"
"441",441,"wikidatawiki"
"442",442,"wowiki"
"443",443,"wuuwiki"
"444",444,"xalwiki"
"445",445,"xhwiki"
"446",446,"xmfwiki"
"447",447,"yiwiki"
"448",448,"yowiki"
"449",449,"zawiki"
"450",450,"zeawiki"
"451",451,"zh_classicalwiki"
"452",452,"zh_min_nanwiki"
"453",453,"zh_yuewiki"
"454",454,"zhwiki"
"455",455,"zhwikibooks"
"456",456,"zhwikinews"
"457",457,"zhwikiquote"
"458",458,"zhwikisource"
"459",459,"zhwikivoyage"
"460",460,"zuwiki"
